BSSID,Latitude,Longitude,Security
001A7095C290,55.844075,-4.268443,None
00235168E544,55.857196,-4.255842,None
00234DA150F9,55.836488,-4.264773,WEP
022417A5C7EB,55.836157,-4.261593,None
00147F3851C1,55.837435,-4.264589,WEP
002650F78741,55.837435,-4.264589,WEP
00149590A939,55.836035,-4.262073,WEP
002104D4D6B2,55.835575,-4.258653,WPA2
00234E2071DE,55.837152,-4.25936,WPA2
002691D0EEBA,55.836035,-4.262073,WPA2
0022A47B8CB3,55.835856,-4.259688,WPA
001FB33C1ECB,55.8355,-4.257958,WPA
001FB33C1EC9,55.8355,-4.257958,WEP
0012BF1A1E1D,55.835575,-4.258653,None
002401A4B6C6,55.837435,-4.264589,WPA
34EF4431D861,55.836145,-4.262839,WEP
00223FC2A8D4,55.835693,-4.259039,WPA2
002127D7D6E2,55.835482,-4.258329,WPA2
001F9F850C67,55.836033,-4.261626,WEP
001B2FAB5D66,55.837435,-4.264589,WPA
0026B639970F,55.836033,-4.261626,WPA
001601A14EC0,55.835693,-4.259039,WPA
0019CB319FA8,55.837387,-4.264614,None
001F338AE094,55.835575,-4.258653,None
00256923C130,55.835575,-4.258653,WPA
34EF44636B03,55.835693,-4.259039,WPA
00223FAFF1BC,55.835482,-4.258329,WPA
02242B545CE7,55.8355,-4.257958,None
0024B271296E,55.836033,-4.261626,WPA
002719C2654A,55.836106,-4.261008,WPA2
022417CC06D4,55.835575,-4.258653,None
001BBF1FA323,55.836106,-4.261008,WPA
0018F6952ABB,55.835482,-4.258329,WEP
00173FC3431D,55.836266,-4.26372,None
0090D0FBDC31,55.836157,-4.261593,WEP
00184D011FAA,55.836145,-4.262839,WPA
001B2F627746,55.835482,-4.258329,WEP
34EF4478695B,55.837634,-4.264491,WPA
34EF44636B01,55.835693,-4.259039,WEP
001F9F4DF35D,55.835693,-4.259039,WEP
001F9F86F605,55.835575,-4.258653,WPA2
0090D0F88427,55.835693,-4.259039,WEP
00184D64985C,55.836145,-4.262839,WPA
00234EBC5CCA,55.836106,-4.261008,WPA2
1CAFF7295296,55.835482,-4.258329,WPA2
0023CDFED617,55.836033,-4.261626,None
02234DA150FB,55.836488,-4.264773,None
002650F78744,55.837435,-4.264589,None
0024B2F869C2,55.836035,-4.262073,WPA
001CDF1E7857,55.835693,-4.259039,None
001E2A1F2470,55.836266,-4.26372,WEP
062104E1F1C2,55.837435,-4.264589,None
022417A5C7EA,55.836157,-4.261593,None
002417A5C7E9,55.836157,-4.261593,WPA2
02234DA150FA,55.836488,-4.264773,None
00234D509C04,55.836157,-4.261593,WPA2
0018E74597A2,55.835856,-4.259688,WPA
002569988A1B,55.835856,-4.259688,WPA
00234E9DEC9F,55.835482,-4.258329,WPA2
0018F84B6E55,55.835856,-4.259688,WPA
0026F20E8CE2,55.836882,-4.258254,WPA
002417CB5EAF,55.837387,-4.264614,WPA2
001D6869873B,55.837077,-4.264718,WEP
0026B63FBA10,55.836023,-4.257687,WPA2
34EF4431D863,55.836145,-4.262839,WPA
001B2FECADF4,55.836106,-4.261008,WPA
022417CB5EB1,55.837077,-4.264718,None
0016E3CE58E1,55.835856,-4.259688,WPA
0026F2011A2C,55.835575,-4.258653,WPA
001F9FD31A4B,55.835482,-4.258329,WEP
00242B545CE5,55.8355,-4.257958,WPA2
1CAFF7AA3F44,55.836009,-4.260323,WEP
00223F4012BA,55.837634,-4.264491,WPA
02242B545CE6,55.8355,-4.257958,None
00265A2AA5A8,55.836882,-4.258254,WPA2
00242C4056FA,55.836009,-4.260323,WPA2
00197D70B698,55.836882,-4.258254,WPA
0022A47B8CB1,55.835856,-4.259688,WEP
001F33DB758A,55.835575,-4.258653,WPA
002417CC06D3,55.835575,-4.258653,WPA2
0018F84BC3F3,55.835575,-4.258653,None
000FB5B0FD92,55.837634,-4.264491,WEP
002417DF6747,55.837077,-4.264718,WPA2
0024178037C5,55.836033,-4.261626,WEP
002417AACDAF,55.836145,-4.262839,WPA2
001F33C547AC,55.835547,-4.257598,WPA
00507FAEB4C8,55.835547,-4.257598,WPA
001F9F497DC9,55.836033,-4.261626,WPA2
002104E1F1C2,55.837387,-4.264614,WPA2
00234E7B7C9C,55.836106,-4.261008,WPA2
00265A7AEF3D,55.836488,-4.264773,WPA2
0026F200F8C4,55.836882,-4.258254,WPA
022268CAD44F,55.838987,-4.260768,None
002417A97EA9,55.839227,-4.262941,WEP
1CAFF76E2024,55.837424,-4.26078,WPA2
002104EFCBE2,55.837808,-4.263757,WPA2
0019E0110A22,55.83876,-4.264281,WEP
00147FD94D55,55.837424,-4.26078,WPA
02242B9B347D,55.839163,-4.262167,None
001FE2D52CFA,55.839262,-4.263515,WPA2
0026F283495E,55.837382,-4.260483,WPA
002104D6D2B2,55.83752,-4.261479,WPA2
0023CDC5098E,55.837703,-4.262969,WPA2
0026F2C7E946,55.837703,-4.262969,WPA
02234E2071DF,55.837382,-4.260483,None
0026B66A1527,55.837424,-4.26078,WPA2
001D6802516B,55.839297,-4.264572,WEP
00160A06597A,55.839081,-4.261317,WEP
00184D1D1E0A,55.839081,-4.261317,WPA
001FE29C02B3,55.838012,-4.264959,WPA2
0022697F1ECB,55.838157,-4.259628,WPA2
002569F925AA,55.83864,-4.264831,WPA2
022417E169E2,55.838456,-4.260733,None
001F9F45DBA5,55.837424,-4.26078,WEP
00242B29C29D,55.837424,-4.26078,WPA2
008B5D901102,55.837808,-4.263757,WPA2
021D6802516C,55.839297,-4.264572,None
001D68ED87F1,55.837808,-4.263757,WPA2
001D6801A8D9,55.839081,-4.261317,WEP
001D68813FE3,55.838987,-4.260768,WEP
001D688015C7,55.83752,-4.261479,WEP
0A8B5D901102,55.837808,-4.263757,None
B482FE43BDBB,55.837382,-4.260483,WPA2
022417C5F98B,55.837906,-4.264502,None
02234E2071DC,55.837382,-4.260483,None
0024B275205E,55.837424,-4.26078,WPA
00242B35B2CC,55.83752,-4.261479,WPA2
02242B29C29E,55.83752,-4.261479,None
008B5D80A06A,55.837808,-4.263757,WPA2
00223FB88BC0,55.839081,-4.261317,WPA
001B2F67C502,55.838157,-4.259628,WPA
002691D17BC0,55.837906,-4.264502,WPA2
00183927BEC4,55.837808,-4.263757,None
002104A40622,55.837808,-4.263757,WPA2
00147FD64F03,55.839163,-4.262167,WEP
0024B2718AF0,55.838456,-4.260733,WPA
001839680A31,55.837382,-4.260483,None
00095BCCFC72,55.838737,-4.264908,None
1CAFF725487C,55.838157,-4.259628,WEP
00147FB2C810,55.837906,-4.264502,WPA
B482FE0A895E,55.839163,-4.262167,WPA2
0026F201CCD8,55.838268,-4.26021,WPA
34EF44786959,55.837906,-4.264502,WEP
022417C5F98A,55.837906,-4.264502,None
001B9E9DA5DE,55.837808,-4.263757,None
00184DC6FAAE,55.83876,-4.264303,WPA
0024171AAAA3,55.838568,-4.264729,WEP
00146CA759F8,55.837152,-4.25936,WPA
001E2A5F4538,55.838987,-4.260768,WPA
002163CE33D6,55.837382,-4.260483,WPA
001E2A2322A0,55.837382,-4.260483,None
02242B29C29F,55.83752,-4.261479,None
0016E3DD0309,55.837615,-4.262206,WPA
0024D2276812,55.838855,-4.264679,WPA
001D68E9BC69,55.838799,-4.264355,WEP
002268CAD44D,55.838987,-4.260768,WPA2
0024B2309E14,55.838157,-4.259628,WPA
0024B2C4A5EA,55.838157,-4.259628,WPA
0024D2205525,55.838724,-4.260928,WPA
001150D661D6,55.837152,-4.25936,WPA
002348E3416C,55.838356,-4.264705,WPA
001E7467303C,55.83752,-4.261479,WPA
001217DDA688,55.837382,-4.260483,WEP
022417E169E3,55.838456,-4.260733,None
002417E169E1,55.838456,-4.260733,WPA2
02242B674186,55.83752,-4.261479,None
002417C5F989,55.837906,-4.264502,WPA2
0024B2B425D6,55.838987,-4.260768,WPA
0090D0F162AD,55.837703,-4.262969,WEP
00241795EF07,55.839081,-4.261317,WEP
0021632D40E8,55.838737,-4.264908,WEP
00242B674185,55.83752,-4.261479,WPA2
000CF608C094,55.839029,-4.260885,None
0026F284DDAA,55.838219,-4.264859,WPA
001D7EB385A2,55.837382,-4.260483,WPA2
00242B9B347C,55.839227,-4.262941,WPA2
0001E3F1759B,55.83752,-4.261479,WPA2
00147FD442C5,55.837615,-4.262206,WEP
002417350255,55.839295,-4.264308,WEP
02242B9B347E,55.839227,-4.262941,None
001D68EAEE3D,55.838456,-4.260733,WEP
00146C3D7E98,55.838456,-4.260733,WPA
0014BF6A1F38,55.839301,-4.264882,WPA
0026440A3523,55.839227,-4.262941,WEP
0024B2F44190,55.837152,-4.25936,WPA
022417A624AF,55.848826,-4.243206,None
008B5D81F34A,55.849945,-4.24653,WPA2
00223F3F8E56,55.849009,-4.243924,WPA
34EF442865FC,55.840772,-4.256225,None
0021D83308F0,55.840054,-4.25636,WPA
001EC1B35C44,55.850511,-4.249043,WPA
002163771663,55.847962,-4.254155,WPA
002104CA1B32,55.849661,-4.245637,WPA2
001D6869772D,55.838359,-4.256476,WEP
022417A624AE,55.848826,-4.243206,None
C0D0441CE634,55.849945,-4.24653,WPA
022417A5F688,55.848538,-4.242345,None
0016E3ED7629,55.840902,-4.256293,WPA
022417CC1EB5,55.848345,-4.253821,None
000FB5C12B6A,55.849661,-4.245637,WPA
002417A5F687,55.848538,-4.242345,WPA2
00242B672ECA,55.840722,-4.25635,WPA2
404A03A6039F,55.838359,-4.256476,WPA
0021637ACCDB,55.848826,-4.243206,WPA
00026F6CD988,55.857625,-4.282229,None
00026F6CD95C,55.857704,-4.282562,None
002417B56B33,55.857699,-4.282574,WEP
00026F6CD959,55.857625,-4.282229,None
02242C9F949F,55.857625,-4.282229,None
00026F6CD9E2,55.857625,-4.282229,None
00234E6A9AC3,55.857625,-4.282229,WPA2
000CDBE1C770,55.874716,-4.294298,None
000CDBE1C771,55.874716,-4.294298,None
002255F28F20,55.874716,-4.294298,None
002255F28F21,55.874716,-4.294298,None
001CDFE419B7,55.858507,-4.257029,None
00241733EE01,55.858507,-4.257029,WEP
00157026D400,55.858507,-4.257029,WPA
00253C364449,55.858507,-4.257029,WEP
6416F01629BC,55.860846,-4.257752,WPA
00223F3792B4,55.899563,-4.196218,WPA
001F33F848B8,55.854317,-4.097809,None
0023CDC6E392,55.854317,-4.097809,WPA2
001B2FFDE4EA,55.854317,-4.097809,WPA
0024B22E5422,55.854317,-4.097809,WPA
002417C48AD1,55.854317,-4.097809,WPA2
0026911A0238,55.854317,-4.097809,WPA
00265A214D50,55.854317,-4.097809,WEP
002417CB681B,55.854317,-4.097809,WPA2
0021049DBF7A,55.854317,-4.097809,WPA2
002104E3B102,55.854317,-4.097809,WPA2
001CDF727498,55.854317,-4.097809,WPA2
001150BA9A52,55.854317,-4.097809,WPA
068B5D83EE02,55.859247,-4.24777,None
0A8B5D83EE02,55.859247,-4.24777,None
002644138C19,55.858502,-4.247259,WPA2
00183921AF0C,55.858502,-4.247259,WPA
022417CC59A4,55.858502,-4.247259,None
022417CC59A5,55.858502,-4.247259,None
002417AB1A71,55.858502,-4.247259,WPA2
00179A1D2B2E,55.858502,-4.247259,WEP
002417CC59A3,55.858502,-4.247259,WPA2
002417AB3BFD,55.858502,-4.247259,WEP
002129789728,55.858502,-4.247259,WPA2
1CAFF729207A,55.858502,-4.247259,WPA2
00256939C49E,55.858502,-4.247259,WPA
002104A68D12,55.858502,-4.247259,WPA2
062104A68D12,55.858502,-4.247259,None
0019E0FFD2BC,55.858502,-4.247259,WEP
0A2104A68D12,55.858502,-4.247259,None
0015705033E4,55.859215,-4.419541,WEP
0015705033E5,55.859215,-4.419541,WPA2
0015705033E6,55.859215,-4.419541,WEP
0A2104E3B552,55.813943,-4.212117,None
001D68E3997F,55.779327,-4.14812,WEP
022417A6D86A,55.779327,-4.14812,None
0024173501C7,55.779327,-4.14812,WEP
0024177F325B,55.779327,-4.14812,WPA2
0030BD9B96AB,55.779327,-4.14812,None
002417A6D869,55.779327,-4.14812,WPA2
0024D2203BEE,55.779327,-4.14812,WPA
00264406A04B,55.882053,-4.304476,WPA2
001B2F7DAAB0,55.882053,-4.304476,WPA
0024173222C3,55.882053,-4.304476,WEP
00227502AEAB,55.896479,-4.337246,None
00223F14269A,55.896479,-4.337246,WPA
00256971EA18,55.896479,-4.337246,WPA
001601F0FB2F,55.896479,-4.337246,WPA
001D0FE6328C,55.865458,-4.283425,WPA2
001B2F44DE27,55.865458,-4.283425,WPA
6E6974747967,55.865512,-4.283783,WPA2
00265A443DCE,55.865512,-4.283803,WPA2
001B2F962AC8,55.865512,-4.283803,None
001B2F962AC1,55.865512,-4.283803,None
001B2F920246,55.865512,-4.283803,None
001D73555139,55.865512,-4.283803,WEP
00223FA7EB89,55.865512,-4.283803,WEP
00223F38FBC6,55.865512,-4.283803,WPA
001F9F886461,55.865512,-4.283803,WEP
022417A4BCAD,55.865512,-4.283803,None
0019E43BD04B,55.865512,-4.283803,WPA
0019E43BD04C,55.865512,-4.283803,None
001D0FFCF864,55.865512,-4.283803,WEP
022417A4BCAC,55.865512,-4.283803,None
00055D7F9B04,55.865512,-4.283803,WEP
0019E43BD049,55.865512,-4.283803,WEP
002417846161,55.865512,-4.283803,WEP
001B6323DD09,55.865512,-4.283785,WPA2
001F338A38C6,55.865512,-4.283785,WEP
0016CE85538F,55.865512,-4.283785,WEP
00184D3AEECC,55.865512,-4.283785,None
0004E2E204E0,55.865505,-4.283775,WEP
00147F7ACAA2,55.945564,-4.046919,WEP
00184D404FBE,55.945564,-4.046919,WEP
00147F9D785F,55.945564,-4.046919,WEP
02147F3CC2A0,55.945564,-4.046919,None
00184D64AF3E,55.945564,-4.046919,WPA
00146CB56C3A,55.945564,-4.046919,WPA
001E74955393,55.945564,-4.046919,WPA
0021048AE4DA,55.945564,-4.046919,WPA2
001E74A45D11,55.945564,-4.046919,WPA
001B2F41B0BC,55.945564,-4.046919,WPA
021D7EF10887,55.894423,-4.131868,WEP
001D7EF10886,55.894423,-4.131868,WEP
00254B06C1F7,55.882053,-4.304476,WPA2
00223F8CFAFA,55.911537,-4.425141,WPA2
0024B2785F7A,55.911537,-4.425141,WPA
002163403FD0,55.911537,-4.425141,WEP
0011F5C76C90,55.892029,-4.194156,WEP
002691D126F2,55.892124,-4.18935,WPA2
002650FB5489,55.858655,-4.259211,WEP
002650FB548C,55.858655,-4.259211,None
002650FB548B,55.858655,-4.259211,WPA
001570266E08,55.872759,-3.982438,WPA
001570266E09,55.862734,-3.976586,WPA
002104AB06A2,55.872781,-4.404219,WPA2
00147FD4BCD5,55.872961,-4.404464,WEP
001E74C6BC10,55.872885,-4.404521,WPA
00146C502191,55.87321,-4.404877,WEP
001E2AF02A4C,55.872962,-4.404462,WPA
062104AB06A2,55.872893,-4.404517,None
00223F20E1D2,55.87321,-4.404877,WEP
0026B688540C,55.872965,-4.404456,WPA2
0A2104AB06A2,55.87289,-4.404519,None
001B2FDB39E4,55.87321,-4.404877,WEP
001E7463C915,55.872781,-4.404219,WPA
001F9F4A6A95,55.872961,-4.404464,WPA
00184DC51AE0,55.87321,-4.404877,WPA
0024B23A9F7A,55.87321,-4.404877,WPA
0024B2F40A90,55.882878,-3.978137,WPA
001F3305F5A0,55.882878,-3.978137,WPA
0018F6ACC961,55.882878,-3.978137,WEP
00146CB56A4A,55.882878,-3.978137,WPA
0024B2435676,55.882878,-3.978137,WPA
001E74C817A9,55.77408,-4.197929,WPA
00507F9A53C8,55.848538,-4.232677,WPA
00223FC38E84,55.850009,-4.229833,WPA
0016E3D74BEE,55.849542,-4.228162,WPA2
1CAFF729714C,55.850352,-4.23152,WPA2
001F9FEB12E7,55.84703,-4.238257,WEP
0021049DD23A,55.8485,-4.211573,WPA2
00241735DEF5,55.847828,-4.202729,WEP
00256971DFB2,55.848642,-4.224221,WPA
00265A0904E9,55.847534,-4.239735,WPA
02242B47EB37,55.847771,-4.201887,None
022417C94A96,55.849168,-4.232669,None
002569728EB5,55.849542,-4.228162,WPA
002104150DF7,55.849542,-4.228162,WPA2
022417A5F689,55.847534,-4.239735,None
00223F410FC2,55.848781,-4.214927,WPA
0024B2F0956A,55.846694,-4.198057,WPA
00223FCBBA0A,55.849168,-4.232669,WPA
00184D60A8A4,55.848556,-4.22336,WPA
001D68AA931D,55.849168,-4.232669,WEP
002104C591FA,55.847641,-4.200618,WPA2
0024D2124A81,55.847828,-4.202729,WPA2
002275997C4B,55.849766,-4.229037,WPA2
021D68065672,55.847848,-4.203032,None
068B5D7EF0E2,55.845759,-4.196234,None
0A8B5D7EF0E2,55.845759,-4.196234,None
002417CA1B1B,55.845967,-4.19667,WPA2
00184D062566,55.846694,-4.198057,WPA
02242B29E358,55.845967,-4.19667,None
0A2104E639EA,55.842875,-4.18961,None
02242B47EB34,55.846694,-4.198057,None
001F9F4E1037,55.84411,-4.192418,WEP
002417A7AD77,55.843709,-4.191489,WPA2
0225562E22B0,55.845967,-4.19667,None
00242B47EB36,55.846694,-4.198057,WPA2
001B2FAEFAC1,55.844863,-4.194254,None
002348E87EA1,55.839663,-4.180323,WPA
00197E3DBD4D,55.837301,-4.170528,WPA
00223F3F68E6,55.839663,-4.180323,WPA
0024010E367B,55.845967,-4.19667,WPA
00256923E362,55.845967,-4.19667,WPA
0A2569FE1C52,55.841661,-4.186925,None
0225562E22B1,55.845967,-4.19667,None
002104E639EA,55.843709,-4.191489,WPA2
062569FE1C52,55.841661,-4.186925,None
02242B29E359,55.845967,-4.19667,None
00234E1270BF,55.845967,-4.19667,WPA2
1CAFF7636983,55.841661,-4.186925,WPA2
001F9F722441,55.845967,-4.19667,WPA2
00234D50BBDE,55.841061,-4.184595,WPA2
001E2A13873E,55.840387,-4.18249,WPA
001F6CA8C1C0,55.845967,-4.19667,WPA
0015703C16F0,55.843261,-4.1905,WEP
022417CA1B1D,55.845967,-4.19667,None
00242B29E357,55.846694,-4.198057,WPA2
00184D061696,55.842499,-4.188792,WPA
00223F547ABE,55.836799,-4.112114,WPA
0012BF31D030,55.84411,-4.192418,None
001F9F89728D,55.842059,-4.187888,WEP
00147F4BD01A,55.834802,-4.093817,WEP
1CAFF70A0C40,55.845967,-4.19667,WPA2
00241736323F,55.841358,-4.185784,WEP
00234D9742AD,55.839383,-4.179219,WPA2
062104E639EA,55.842875,-4.18961,None
001F9F1348F3,55.846694,-4.198057,WEP
00184DF2E16C,55.842499,-4.188792,WPA
008B5D7EF0E2,55.845967,-4.19667,WPA2
022417CA1B1C,55.845967,-4.19667,None
00173F471E40,55.835403,-4.093234,WPA
1CAFF79991C8,55.857378,-4.274697,WEP
0024B295B99E,55.85746,-4.27482,WPA
1CAFF7141ED2,55.85746,-4.27482,WPA2
001495F0D0D9,55.860133,-4.274406,WEP
0025697D4225,55.85672,-4.27456,WPA
001F33F73D6E,55.85713,-4.274882,WPA2
001B2FEF605B,55.85856,-4.274198,WPA2
001495F0D0DB,55.860133,-4.274406,WPA
C03F0E019504,55.857489,-4.274495,WPA
001B2FD77272,55.857137,-4.27552,WPA2
0016C8F9F5B0,55.858115,-4.274305,None
001839A272B2,55.856197,-4.257544,WPA
00147FA0562B,55.856871,-4.264706,WEP
0022A41E4919,55.858115,-4.274305,WEP
001AC44444C1,55.860133,-4.274406,WEP
0015E91197D7,55.859077,-4.273972,None
001192F2C721,55.856871,-4.264706,None
002255C53750,55.856871,-4.264706,WPA2
00170F8D5840,55.856871,-4.264706,WPA
00242C9F7FB6,55.856871,-4.264706,WPA2
00241735DDEF,55.84908,-4.232344,WPA2
001B2F39527E,55.847343,-4.238613,WPA
001CDFA26E7A,55.847672,-4.239374,WPA2
0025697412EF,55.848551,-4.242436,WPA
000352A748D0,55.85088,-4.24944,None
001349A0D094,55.848114,-4.240504,WPA
001F33B709D0,55.849261,-4.232298,WPA
00234D11CF20,55.848551,-4.242436,WPA2
0024171BC88F,55.849261,-4.232298,WEP
001B2F3AC1C8,55.848551,-4.242436,WPA
000FB35ED24D,55.851335,-4.232978,WEP
1CAFF72609F6,55.850159,-4.231883,WPA2
0024B295C49A,55.84908,-4.232344,WPA
001EC1B35044,55.85088,-4.24944,WPA
0024B28B382E,55.84908,-4.232344,WPA2
001EC1B35040,55.85088,-4.24944,None
0024B2B4EEEE,55.849261,-4.232298,WPA
02234E5C7C70,55.847476,-4.23898,None
00184DBE33B0,55.847202,-4.231967,None
0024B2735174,55.848638,-4.232394,WPA
00234E5C7C72,55.847476,-4.23898,WPA2
002401A4C897,55.848551,-4.242436,WPA
001EC1B35E00,55.85082,-4.249308,None
0025691CD03F,55.847672,-4.239374,WPA
0026912313FC,55.850005,-4.231826,WPA
001F338DCE2C,55.847202,-4.231967,WPA
00147F7ACBEC,55.847202,-4.231967,WEP
00223F5B1338,55.849595,-4.232152,WPA
00264422D5D1,55.850597,-4.248489,WEP
001F338984C8,55.847343,-4.238613,WEP
00265A256CA8,55.848638,-4.232394,WPA2
001570A1C7C0,55.85088,-4.24944,WPA
00507FA75398,55.848153,-4.240735,WPA2
000FB5BCBA88,55.849967,-4.231862,None
00146C605B40,55.848153,-4.240735,WPA
9444520D1C17,55.847343,-4.238613,WPA2
021D6804CFF4,55.847476,-4.23898,None
001B2FEE469E,55.848638,-4.232394,WPA2
001EC1B35042,55.85088,-4.24944,WPA
001B2F983B0B,55.85088,-4.24944,None
000352A57031,55.85088,-4.24944,None
02241766EA33,55.848551,-4.242436,None
001150C7BCF0,55.84908,-4.232344,WEP
001E2A24B1B8,55.849595,-4.232152,WPA2
022417DFB942,55.848638,-4.232394,None
0002CFEA3084,55.850253,-4.231783,WPA
00184D64F3C6,55.848638,-4.232394,WPA
0026B689A37F,55.847672,-4.239374,WPA2
002104AEA0F2,55.850597,-4.248489,WPA2
002417CAB969,55.847476,-4.23898,WPA2
001EE5F51310,55.849967,-4.231862,WEP
02241766EA32,55.848551,-4.242436,None
00241766EA31,55.848551,-4.242436,WPA2
0016CF06510D,55.847343,-4.238613,WPA
1CAFF78691D2,55.84908,-4.232344,WEP
002417BDEE15,55.847672,-4.239374,WPA2
002417A624AD,55.848551,-4.242436,WPA2
002104C48312,55.848153,-4.240735,WPA2
00269123A396,55.847672,-4.239374,WPA
002417DFB941,55.848638,-4.232394,WPA2
00265A209846,55.849595,-4.232152,WPA2
002401A1D050,55.848551,-4.242436,WPA2
001124EA26F7,55.847797,-4.239752,WPA
002401C5E6B6,55.849967,-4.231862,WPA2
0022B054D048,55.848551,-4.242436,WPA
0024D22861F9,55.847343,-4.238613,WPA
062104C48312,55.848153,-4.240735,None
0024B23AAC1C,55.848153,-4.240735,WPA
00184DF8A4CA,55.848114,-4.240504,WPA
00184D64DD10,55.848638,-4.232394,WPA
002104187F2F,55.847797,-4.239752,WPA2
0018F6708B2A,55.848551,-4.242436,WEP
000352A80DB1,55.85088,-4.24944,None
001D6804CFF3,55.847476,-4.23898,WEP
001F337DE1AE,55.847672,-4.239374,WPA
00264409B467,55.848153,-4.240735,WEP
02234E5C7C73,55.847476,-4.23898,None
000352A57030,55.85088,-4.24944,None
00234E559CC5,55.848153,-4.240735,WPA2
0016CE8BD3F7,55.847234,-4.238264,WPA
068B5D81F34A,55.850597,-4.248489,None
0023485C6D9C,55.848638,-4.232394,WPA
002417800DB1,55.850597,-4.248489,WEP
001B2F6DBD72,55.848551,-4.242436,WPA
001E2A6CBF72,55.848638,-4.232394,WPA
001E2AF60FC0,55.847343,-4.238613,WPA
002417C94A95,55.848638,-4.232394,WPA2
00184D37BADD,55.855868,-4.275618,WPA2
001F9F1455FF,55.849261,-4.232298,WEP
022417DFB943,55.848638,-4.232394,None
002569229FC8,55.847672,-4.239374,WPA
002104C3FB1A,55.847476,-4.23898,WPA2
022417CAB96B,55.847476,-4.23898,None
001D687CF92D,55.848551,-4.242436,WEP
0A8B5D81F34A,55.850597,-4.248489,None
000352A80DB0,55.85088,-4.24944,None
021D687CF92E,55.848551,-4.242436,None
0022B0E99C69,55.848638,-4.232394,WPA2
00184D5CF2B4,55.849261,-4.232298,WPA
001EC1B35E02,55.85082,-4.249308,WPA
0A2104C48312,55.848153,-4.240735,None
00184DDF8D74,55.848114,-4.240504,WPA2
022417CAB96A,55.847476,-4.23898,None
00269128EBBA,55.848551,-4.242436,WPA
00147FA27767,55.848114,-4.240504,WEP
001E74758E1D,55.853679,-4.236607,WPA
001E74940451,55.853827,-4.236604,WPA
0024011399B0,55.853624,-4.236925,WPA
001C100B9477,55.853158,-4.236214,WPA2
0022756F10AC,55.852751,-4.235699,WPA2
0016CF442293,55.853475,-4.236867,WPA
02242C9F6FF9,55.852148,-4.234321,None
002417A653EB,55.853771,-4.236432,WPA2
34EF44BF5579,55.853699,-4.236865,WEP
00269123C36D,55.854277,-4.235846,WPA
00242C9F6FF8,55.852148,-4.234321,WPA2
34EF44BF557C,55.853699,-4.236865,None
001E2A14892C,55.852751,-4.235699,WEP
00264422D60F,55.852148,-4.234321,WEP
0026F20AEBC0,55.852148,-4.234321,WPA
00160A065BB0,55.852751,-4.235699,WEP
00147F574D5C,55.853624,-4.236925,WEP
34EF44BF557B,55.853699,-4.236865,WPA
001E2ADCCD13,55.853012,-4.236151,None
001E74C6A628,55.853384,-4.236874,WPA
02242C9F6FFA,55.852148,-4.234321,None
001A2AEC6E59,55.8527,-4.235438,WPA2
0026F25FC146,55.852751,-4.235699,WPA
0018F85022B0,55.853158,-4.236214,WPA2
002417648531,55.825613,-4.22724,WPA2
001D68019D11,55.825613,-4.22724,WEP
0A8B5D8B87F2,55.825613,-4.22724,None
022417648532,55.825613,-4.22724,None
068B5D8B87F2,55.825613,-4.22724,None
022417648533,55.825613,-4.22724,None
001E74927E5B,55.825613,-4.22724,WPA
001B9E950E63,55.825613,-4.22724,WPA
0024B29674E4,55.825613,-4.22724,WPA
0016CE8609E1,55.825613,-4.22724,WPA
008B5D8B87F2,55.825613,-4.22724,WPA2
0020E0083273,55.85315,-4.235969,None
0026506EAC74,55.855613,-4.246897,None
0026506EAC73,55.855613,-4.246897,WPA
0026506EAC71,55.855613,-4.246897,WEP
00256999940A,55.834815,-4.093573,WPA
0015702677F8,55.836411,-4.086511,WPA
02242C78F088,55.835785,-4.086835,None
0022B05DEFF8,55.836277,-4.083426,WPA
00173F209E5B,55.835692,-4.086518,None
00184D0A52DA,55.836162,-4.083874,WEP
0015702677F9,55.836411,-4.086511,WPA
00242C78F087,55.835794,-4.086869,WPA2
0013497C0ADC,55.835663,-4.08629,WPA2
00B0C6001550,55.836303,-4.083357,WEP
0023692048BF,55.8358,-4.086875,WPA2
02242C78F089,55.835785,-4.086835,None
002417AD0783,55.926096,-4.399381,WEP
002417C8D927,55.851336,-4.265388,WPA2
000C76CA49C1,55.852259,-4.265323,WPA
00124303C330,55.848939,-4.272413,WEP
001D680A4873,55.846974,-4.274619,WPA
002456E4B673,55.845422,-4.271368,WPA
002417C6734B,55.846283,-4.274945,WPA2
0022692A9C25,55.852019,-4.265481,WPA2
0025697D0D82,55.843796,-4.271718,WPA
0020A666BB33,55.845422,-4.271368,WEP
001D68EF7EC7,55.83726,-4.092345,WEP
002417319AE7,55.845913,-4.274869,WEP
0026440A5A7F,55.851273,-4.264866,WEP
00210414E83D,55.8524,-4.265076,WPA2
002417B1B13B,55.845754,-4.274668,WEP
34EF4422148B,55.852132,-4.26366,WPA
00147F7AF51D,55.851873,-4.267347,WEP
001AE81ED188,55.836869,-4.089735,WPA
000FB5A9CBDA,55.851424,-4.263871,WPA
001F9F1393D1,55.865677,-4.224471,WEP
001CDF0A290E,55.846283,-4.274945,WEP
022417A58A9C,55.845913,-4.274869,None
022417A58A9D,55.844981,-4.268817,None
0019E429E54B,55.848603,-4.268004,WPA
022417C8D929,55.851336,-4.265388,None
00242C2FD623,55.843796,-4.271718,WPA2
062104AF8FE2,55.852923,-4.270321,None
022417C8D928,55.851336,-4.265388,None
